,site_name,site_id,ccamlr_region,longitude_epsg_4326,latitude_epsg_4326,common_name,day,month,year,season_starting,penguin_count,accuracy,count_type,vantage,e_n
2606,Rumpa Island,RUMP,58.4.2,39.3905,-69.1441,adelie penguin,,,1983,1983,1200.0,1.0,adults,ground,0.05
2607,Rumpa Island,RUMP,58.4.2,39.3905,-69.1441,adelie penguin,,,1984,1984,1550.0,1.0,adults,ground,0.05
2608,Rumpa Island,RUMP,58.4.2,39.3905,-69.1441,adelie penguin,,,1985,1985,1224.0,1.0,adults,ground,0.05
2609,Rumpa Island,RUMP,58.4.2,39.3905,-69.1441,adelie penguin,,,1986,1986,1450.0,1.0,adults,ground,0.05
2610,Rumpa Island,RUMP,58.4.2,39.3905,-69.1441,adelie penguin,,,1987,1987,1537.0,1.0,adults,ground,0.05
2611,Rumpa Island,RUMP,58.4.2,39.3905,-69.1441,adelie penguin,,,1988,1988,2270.0,1.0,adults,ground,0.05
2612,Rumpa Island,RUMP,58.4.2,39.3905,-69.1441,adelie penguin,,,1989,1989,1338.0,1.0,adults,ground,0.05
2613,Rumpa Island,RUMP,58.4.2,39.3905,-69.1441,adelie penguin,,,1990,1990,1893.0,1.0,adults,ground,0.05
2614,Rumpa Island,RUMP,58.4.2,39.3905,-69.1441,adelie penguin,,,1991,1991,1498.0,1.0,adults,ground,0.05
2615,Rumpa Island,RUMP,58.4.2,39.3905,-69.1441,adelie penguin,,,1992,1992,1485.0,1.0,adults,ground,0.05
2616,Rumpa Island,RUMP,58.4.2,39.3905,-69.1441,adelie penguin,,,1993,1993,1760.0,1.0,adults,ground,0.05
2617,Rumpa Island,RUMP,58.4.2,39.3905,-69.1441,adelie penguin,,,1994,1994,1380.0,1.0,adults,ground,0.05
2618,Rumpa Island,RUMP,58.4.2,39.3905,-69.1441,adelie penguin,,,1995,1995,1466.0,1.0,adults,ground,0.05
2619,Rumpa Island,RUMP,58.4.2,39.3905,-69.1441,adelie penguin,,,1996,1996,1695.0,1.0,adults,ground,0.05
2620,Rumpa Island,RUMP,58.4.2,39.3905,-69.1441,adelie penguin,,,1997,1997,1433.0,1.0,adults,ground,0.05
2621,Rumpa Island,RUMP,58.4.2,39.3905,-69.1441,adelie penguin,,,1998,1998,2288.0,1.0,adults,ground,0.05
2622,Rumpa Island,RUMP,58.4.2,39.3905,-69.1441,adelie penguin,,,1999,1999,2549.0,1.0,adults,ground,0.05
2623,Rumpa Island,RUMP,58.4.2,39.3905,-69.1441,adelie penguin,,,2000,2000,2006.0,1.0,adults,ground,0.05
2624,Rumpa Island,RUMP,58.4.2,39.3905,-69.1441,adelie penguin,,,2001,2001,1882.0,1.0,adults,ground,0.05
2625,Rumpa Island,RUMP,58.4.2,39.3905,-69.1441,adelie penguin,,,2002,2002,3111.0,1.0,adults,ground,0.05
2626,Rumpa Island,RUMP,58.4.2,39.3905,-69.1441,adelie penguin,,,2003,2003,3080.0,1.0,adults,ground,0.05
2627,Rumpa Island,RUMP,58.4.2,39.3905,-69.1441,adelie penguin,,,2004,2004,3515.0,1.0,adults,ground,0.05
2628,Rzepeki Islands,RZEP,48.1,-58.824,-62.099,chinstrap penguin,,,1980,1980,6430.0,2.0,nests,ground,0.1
2629,Sabrina Islands,SABR,88.1,163.317,-66.9171,chinstrap penguin,3.0,2.0,1965,1964,4.0,1.0,adults,ground,0.05
2630,Sabrina Islands,SABR,88.1,163.317,-66.9171,adelie penguin,,12.0,1984,1984,3471.0,2.0,nests,aerial,0.1
2631,Sabrina Islands,SABR,88.1,163.317,-66.9171,adelie penguin,23.0,12.0,2000,2000,3766.0,1.0,nests,ground,0.05
2632,Sabrina Islands,SABR,88.1,163.317,-66.9171,chinstrap penguin,23.0,12.0,2000,2000,24.0,1.0,nests,ground,0.05
2633,Sabrina Islands,SABR,88.1,163.317,-66.9171,adelie penguin,,12.0,2005,2005,4844.0,2.0,nests,aerial,0.1
2634,Sabrina Islands,SABR,88.1,163.317,-66.9171,chinstrap penguin,27.0,2.0,2014,2013,40.0,4.0,adults,ground,0.5
2635,Saddle Island,SADD,48.2,-44.855,-60.617,chinstrap penguin,4.0,2.0,1903,1902,25000.0,5.0,adults,ground,0.9
2636,Sandefjord Bay,SAND,48.2,-46.0367,-60.605,chinstrap penguin,21.0,2.0,2004,2003,300000.0,5.0,adults,ground,0.9
2637,San Eliado Point,SANE,48.1,-63.1166,-64.844,gentoo penguin,,,1988,1988,150.0,3.0,nests,ground,0.25
2638,San Eliado Point,SANE,48.1,-63.1166,-64.844,gentoo penguin,13.0,12.0,2010,2010,245.0,1.0,nests,ground,0.05
2639,Saddleback Point,SAPT,48.1,-54.901,-61.099,chinstrap penguin,6.0,3.0,1971,1970,10250.0,4.0,nests,ground,0.5
2640,Sartorius Point,SART,48.1,-59.6567,-62.5596,chinstrap penguin,,,1987,1987,200.0,4.0,nests,,0.5
2642,Saxum Nunatak,SAXU,48.1,-56.0533,-63.1367,adelie penguin,22.0,12.0,2005,2005,150.0,4.0,nests,ground,0.5
2643,Saxum Nunatak,SAXU,48.1,-56.0533,-63.1367,gentoo penguin,22.0,12.0,2005,2005,540.0,4.0,nests,ground,0.5
2644,Scullin/Murray,SCUL,58.4.2,66.6968,-67.7833,adelie penguin,26.0,1.0,2011,2010,54499.0,5.0,nests,vhr,0.9
2645,Seal Islands,SEAL,48.1,-55.393,-60.975,chinstrap penguin,30.0,1.0,1987,1986,20000.0,4.0,adults,,0.5
2646,SE Fisher Bay,SEFB,58.4.1,146.0809,-67.5949,adelie penguin,3.0,2.0,2012,2011,9.0,5.0,nests,vhr,0.9
2647,Small island southeast on Gerlache Island,SEGI,48.1,-64.2038,-64.6037,chinstrap penguin,2.0,1.0,1985,1984,2000.0,5.0,nests,ground,0.9
2648,Selvick Cove,SELV,48.1,-62.5691,-64.6405,chinstrap penguin,15.0,12.0,2007,2007,133.0,1.0,nests,ground,0.05
2649,Selvick Cove,SELV,48.1,-62.5691,-64.6405,gentoo penguin,15.0,12.0,2007,2007,362.0,1.0,nests,ground,0.05
2650,Selvick Cove,SELV,48.1,-62.5691,-64.6405,gentoo penguin,23.0,1.0,2009,2008,258.0,1.0,nests,ground,0.05
2651,Selvick Cove,SELV,48.1,-62.5691,-64.6405,chinstrap penguin,26.0,12.0,2009,2009,146.0,1.0,nests,ground,0.05
2652,Selvick Cove,SELV,48.1,-62.5691,-64.6405,gentoo penguin,26.0,12.0,2009,2009,429.0,1.0,nests,ground,0.05
2653,Selvick Cove,SELV,48.1,-62.5691,-64.6405,chinstrap penguin,24.0,12.0,2011,2011,183.0,1.0,nests,ground,0.05
2654,Selvick Cove,SELV,48.1,-62.5691,-64.6405,gentoo penguin,24.0,12.0,2011,2011,416.0,1.0,nests,ground,0.05
2655,Selvick Cove,SELV,48.1,-62.5691,-64.6405,chinstrap penguin,4.0,12.0,2012,2012,144.0,1.0,nests,ground,0.05
2656,Selvick Cove,SELV,48.1,-62.5691,-64.6405,chinstrap penguin,13.0,12.0,2012,2012,133.0,1.0,nests,ground,0.05
2657,Selvick Cove,SELV,48.1,-62.5691,-64.6405,gentoo penguin,4.0,12.0,2012,2012,224.0,1.0,nests,ground,0.05
2658,Selvick Cove,SELV,48.1,-62.5691,-64.6405,gentoo penguin,13.0,12.0,2012,2012,292.0,1.0,nests,ground,0.05
2659,Selvick Cove,SELV,48.1,-62.5691,-64.6405,chinstrap penguin,3.0,1.0,2014,2013,109.0,1.0,nests,ground,0.05
2660,Selvick Cove,SELV,48.1,-62.5691,-64.6405,chinstrap penguin,14.0,12.0,2013,2013,103.0,1.0,nests,ground,0.05
2661,Selvick Cove,SELV,48.1,-62.5691,-64.6405,gentoo penguin,3.0,1.0,2014,2013,422.0,1.0,nests,ground,0.05
2662,Selvick Cove,SELV,48.1,-62.5691,-64.6405,gentoo penguin,14.0,12.0,2013,2013,472.0,1.0,nests,ground,0.05
2676,Sentry Rocks,SENT,88.1,167.4046,-70.7543,adelie penguin,,12.0,1985,1985,119.0,2.0,nests,aerial,0.1
2677,Sentry Rocks,SENT,88.1,167.4046,-70.7543,adelie penguin,4.0,12.0,2011,2011,344.0,5.0,nests,vhr,0.9
2678,SE Promontory,SEPR,88.1,163.05,-66.65,adelie penguin,,12.0,1984,1984,325.0,2.0,nests,aerial,0.1
2679,SE Promontory,SEPR,88.1,163.05,-66.65,adelie penguin,,12.0,2005,2005,890.0,2.0,nests,aerial,0.1
2680,Serac Point,SERA,48.1,-54.026,-61.177,chinstrap penguin,4.0,2.0,1977,1976,7500.0,5.0,nests,ground,0.9
2681,Islet southeast of Weller Island,SEWE,48.1,-65.3465,-65.4517,adelie penguin,7.0,1.0,2013,2012,11.0,1.0,nests,ground,0.05
2682,Island south of Guesalaga Island,SGUE,48.1,-61.998999999999995,-64.282,chinstrap penguin,9.0,3.0,1922,1921,,,nests,ground,
2683,Shagnasty Island,SHAG,48.2,-45.618,-60.732,chinstrap penguin,,,1978,1978,2837.0,1.0,chicks,ground,0.05
2684,Sheelagh Islands,SHEE,58.4.2,50.1804,-66.5464,adelie penguin,26.0,1.0,2010,2009,7587.0,5.0,nests,vhr,0.9
2685,Shepard Island,SHEI,88.2,-132.5519,-74.3773,adelie penguin,28.0,12.0,2010,2010,28934.0,5.0,nests,vhr,0.9
2686,Sheppard Nunatak,SHEN,48.1,-57.0154,-63.3629,adelie penguin,8.0,1.0,2005,2004,1523.0,5.0,nests,vhr,0.9
2687,Sheppard Point,SHEP,48.1,-56.9844,-63.3707,adelie penguin,8.0,1.0,2005,2004,3182.0,5.0,nests,vhr,0.9
2688,Shilling Shelf,SHIL,48.1,-54.735,-61.097,chinstrap penguin,18.0,1.0,1971,1970,4000.0,4.0,nests,ground,0.5
2689,Shingle Cove (Coronation Island),SHIN,48.2,-45.5636,-60.6469,adelie penguin,17.0,12.0,2004,2004,3205.0,1.0,nests,ground,0.05
2690,Shingle Cove (Coronation Island),SHIN,48.2,-45.5636,-60.6469,adelie penguin,9.0,12.0,2007,2007,3041.0,3.0,nests,ground,0.25
2691,Cape Shirreff,SHIR,48.1,-60.7874,-62.4575,chinstrap penguin,2.0,2.0,1987,1986,20800.0,2.0,adults,ground,0.1
2692,Cape Shirreff,SHIR,48.1,-60.7874,-62.4575,chinstrap penguin,7.0,1.0,1997,1996,6907.0,1.0,nests,ground,0.05
2693,Cape Shirreff,SHIR,48.1,-60.7874,-62.4575,chinstrap penguin,3.0,2.0,1997,1996,8802.0,1.0,chicks,ground,0.05
2694,Cape Shirreff,SHIR,48.1,-60.7874,-62.4575,gentoo penguin,7.0,1.0,1997,1996,682.0,1.0,nests,ground,0.05
2695,Cape Shirreff,SHIR,48.1,-60.7874,-62.4575,gentoo penguin,3.0,2.0,1997,1996,825.0,1.0,chicks,ground,0.05
2696,Cape Shirreff,SHIR,48.1,-60.7874,-62.4575,chinstrap penguin,5.0,2.0,1998,1997,7936.0,1.0,chicks,ground,0.05
2697,Cape Shirreff,SHIR,48.1,-60.7874,-62.4575,chinstrap penguin,3.0,12.0,1997,1997,7617.0,1.0,nests,ground,0.05
2698,Cape Shirreff,SHIR,48.1,-60.7874,-62.4575,gentoo penguin,5.0,2.0,1998,1997,910.0,1.0,chicks,ground,0.05
2699,Cape Shirreff,SHIR,48.1,-60.7874,-62.4575,gentoo penguin,3.0,12.0,1997,1997,810.0,1.0,nests,ground,0.05
2700,Cape Shirreff,SHIR,48.1,-60.7874,-62.4575,chinstrap penguin,8.0,2.0,1999,1998,8774.0,1.0,chicks,ground,0.05
2701,Cape Shirreff,SHIR,48.1,-60.7874,-62.4575,chinstrap penguin,30.0,11.0,1998,1998,7581.0,1.0,nests,ground,0.05
2702,Cape Shirreff,SHIR,48.1,-60.7874,-62.4575,gentoo penguin,8.0,2.0,1999,1998,1013.0,1.0,chicks,ground,0.05
2703,Cape Shirreff,SHIR,48.1,-60.7874,-62.4575,gentoo penguin,30.0,11.0,1998,1998,830.0,1.0,nests,ground,0.05
2704,Cape Shirreff,SHIR,48.1,-60.7874,-62.4575,chinstrap penguin,8.0,2.0,2000,1999,9226.0,1.0,chicks,ground,0.05
2705,Cape Shirreff,SHIR,48.1,-60.7874,-62.4575,chinstrap penguin,30.0,11.0,1999,1999,7744.0,1.0,nests,ground,0.05
2706,Cape Shirreff,SHIR,48.1,-60.7874,-62.4575,gentoo penguin,4.0,2.0,2000,1999,1159.0,1.0,chicks,ground,0.05
2707,Cape Shirreff,SHIR,48.1,-60.7874,-62.4575,gentoo penguin,26.0,11.0,1999,1999,922.0,1.0,nests,ground,0.05
2708,Cape Shirreff,SHIR,48.1,-60.7874,-62.4575,chinstrap penguin,5.0,2.0,2001,2000,9744.0,1.0,chicks,ground,0.05
2709,Cape Shirreff,SHIR,48.1,-60.7874,-62.4575,chinstrap penguin,3.0,12.0,2000,2000,7212.0,1.0,nests,ground,0.05
2710,Cape Shirreff,SHIR,48.1,-60.7874,-62.4575,gentoo penguin,25.0,1.0,2001,2000,1298.0,1.0,chicks,ground,0.05
2711,Cape Shirreff,SHIR,48.1,-60.7874,-62.4575,gentoo penguin,27.0,11.0,2000,2000,1043.0,1.0,nests,ground,0.05
2712,Cape Shirreff,SHIR,48.1,-60.7874,-62.4575,chinstrap penguin,8.0,2.0,2002,2001,7432.0,1.0,chicks,ground,0.05
2713,Cape Shirreff,SHIR,48.1,-60.7874,-62.4575,chinstrap penguin,30.0,11.0,2001,2001,6606.0,1.0,nests,ground,0.05
2714,Cape Shirreff,SHIR,48.1,-60.7874,-62.4575,gentoo penguin,27.0,1.0,2002,2001,1061.0,1.0,chicks,ground,0.05
2715,Cape Shirreff,SHIR,48.1,-60.7874,-62.4575,gentoo penguin,23.0,11.0,2001,2001,907.0,1.0,nests,ground,0.05
2716,Cape Shirreff,SHIR,48.1,-60.7874,-62.4575,chinstrap penguin,5.0,2.0,2003,2002,4420.0,1.0,chicks,ground,0.05
2717,Cape Shirreff,SHIR,48.1,-60.7874,-62.4575,chinstrap penguin,28.0,11.0,2002,2002,5868.0,1.0,nests,ground,0.05
2718,Cape Shirreff,SHIR,48.1,-60.7874,-62.4575,chinstrap penguin,2.0,2.0,2004,2003,5619.0,1.0,chicks,ground,0.05
2719,Cape Shirreff,SHIR,48.1,-60.7874,-62.4575,chinstrap penguin,29.0,11.0,2003,2003,5636.0,1.0,nests,ground,0.05
2720,Cape Shirreff,SHIR,48.1,-60.7874,-62.4575,gentoo penguin,4.0,2.0,2004,2003,916.0,1.0,chicks,ground,0.05
2721,Cape Shirreff,SHIR,48.1,-60.7874,-62.4575,gentoo penguin,4.0,12.0,2003,2003,751.0,1.0,nests,ground,0.05
2722,Cape Shirreff,SHIR,48.1,-60.7874,-62.4575,chinstrap penguin,8.0,2.0,2005,2004,4323.0,1.0,chicks,ground,0.05
2723,Cape Shirreff,SHIR,48.1,-60.7874,-62.4575,chinstrap penguin,2.0,12.0,2004,2004,4907.0,1.0,nests,ground,0.05
2724,Cape Shirreff,SHIR,48.1,-60.7874,-62.4575,gentoo penguin,3.0,2.0,2005,2004,933.0,1.0,chicks,ground,0.05
2725,Cape Shirreff,SHIR,48.1,-60.7874,-62.4575,gentoo penguin,1.0,12.0,2004,2004,818.0,1.0,nests,ground,0.05
2726,Cape Shirreff,SHIR,48.1,-60.7874,-62.4575,chinstrap penguin,10.0,2.0,2006,2005,5247.0,1.0,chicks,ground,0.05
2727,Cape Shirreff,SHIR,48.1,-60.7874,-62.4575,chinstrap penguin,25.0,11.0,2005,2005,4849.0,1.0,nests,ground,0.05
2728,Cape Shirreff,SHIR,48.1,-60.7874,-62.4575,gentoo penguin,26.0,1.0,2006,2005,1158.0,1.0,chicks,ground,0.05
2729,Cape Shirreff,SHIR,48.1,-60.7874,-62.4575,gentoo penguin,17.0,11.0,2005,2005,807.0,1.0,nests,ground,0.05
2730,Cape Shirreff,SHIR,48.1,-60.7874,-62.4575,chinstrap penguin,4.0,2.0,2007,2006,5299.0,1.0,chicks,ground,0.05
2731,Cape Shirreff,SHIR,48.1,-60.7874,-62.4575,chinstrap penguin,25.0,11.0,2006,2006,4544.0,1.0,nests,ground,0.05
2732,Cape Shirreff,SHIR,48.1,-60.7874,-62.4575,gentoo penguin,13.0,1.0,2007,2006,956.0,1.0,chicks,ground,0.05
2733,Cape Shirreff,SHIR,48.1,-60.7874,-62.4575,gentoo penguin,13.0,11.0,2006,2006,781.0,1.0,nests,ground,0.05
2734,Cape Shirreff,SHIR,48.1,-60.7874,-62.4575,chinstrap penguin,12.0,2.0,2008,2007,1135.0,1.0,chicks,ground,0.05
2735,Cape Shirreff,SHIR,48.1,-60.7874,-62.4575,chinstrap penguin,1.0,12.0,2007,2007,3032.0,1.0,nests,ground,0.05
2736,Cape Shirreff,SHIR,48.1,-60.7874,-62.4575,gentoo penguin,19.0,2.0,2008,2007,544.0,1.0,chicks,ground,0.05
2737,Cape Shirreff,SHIR,48.1,-60.7874,-62.4575,gentoo penguin,10.0,12.0,2007,2007,610.0,1.0,nests,ground,0.05
2738,Cape Shirreff,SHIR,48.1,-60.7874,-62.4575,chinstrap penguin,6.0,2.0,2009,2008,4332.0,1.0,chicks,ground,0.05
2739,Cape Shirreff,SHIR,48.1,-60.7874,-62.4575,chinstrap penguin,29.0,11.0,2008,2008,4026.0,1.0,nests,ground,0.05
2740,Cape Shirreff,SHIR,48.1,-60.7874,-62.4575,gentoo penguin,20.0,1.0,2009,2008,1010.0,1.0,chicks,ground,0.05
2741,Cape Shirreff,SHIR,48.1,-60.7874,-62.4575,gentoo penguin,12.0,11.0,2008,2008,879.0,1.0,nests,ground,0.05
2742,Cape Shirreff,SHIR,48.1,-60.7874,-62.4575,chinstrap penguin,8.0,2.0,2010,2009,3762.0,1.0,chicks,ground,0.05
2743,Cape Shirreff,SHIR,48.1,-60.7874,-62.4575,chinstrap penguin,30.0,11.0,2009,2009,4339.0,1.0,nests,ground,0.05
2744,Cape Shirreff,SHIR,48.1,-60.7874,-62.4575,gentoo penguin,10.0,2.0,2010,2009,916.0,1.0,chicks,ground,0.05
2745,Cape Shirreff,SHIR,48.1,-60.7874,-62.4575,gentoo penguin,5.0,12.0,2009,2009,802.0,1.0,nests,ground,0.05
2746,Cape Shirreff,SHIR,48.1,-60.7874,-62.4575,chinstrap penguin,8.0,2.0,2011,2010,4303.0,1.0,chicks,ground,0.05
2747,Cape Shirreff,SHIR,48.1,-60.7874,-62.4575,chinstrap penguin,27.0,11.0,2010,2010,4127.0,1.0,nests,ground,0.05
2748,Cape Shirreff,SHIR,48.1,-60.7874,-62.4575,gentoo penguin,25.0,1.0,2011,2010,906.0,1.0,chicks,ground,0.05
2749,Cape Shirreff,SHIR,48.1,-60.7874,-62.4575,gentoo penguin,18.0,11.0,2010,2010,834.0,1.0,nests,ground,0.05
2750,Shag Island,SHIS,48.1,-58.297,-62.185,chinstrap penguin,,,1980,1980,359.0,1.0,nests,ground,0.05
2751,Shirley/Beall,SHLY,58.4.1,110.5,-66.283,adelie penguin,6.0,12.0,1989,1989,12861.0,2.0,nests,ground,0.1
2752,Shirley/Beall,SHLY,58.4.1,110.5,-66.283,adelie penguin,30.0,1.0,2011,2010,13658.0,5.0,nests,vhr,0.9
2753,Sigaren,SIGA,58.4.2,39.4344,-69.1693,adelie penguin,,,2001,2001,13.0,1.0,adults,ground,0.05
2754,Sigaren,SIGA,58.4.2,39.4344,-69.1693,adelie penguin,,,2002,2002,28.0,1.0,adults,ground,0.05
2755,Sigaren,SIGA,58.4.2,39.4344,-69.1693,adelie penguin,,,2003,2003,18.0,1.0,adults,ground,0.05
2756,Sigaren,SIGA,58.4.2,39.4344,-69.1693,adelie penguin,,,2004,2004,37.0,1.0,adults,ground,0.05
2757,Sims Island,SIMS,88.3,-78.5407,-73.2725,adelie penguin,5.0,12.0,2012,2012,14784.0,5.0,nests,vhr,0.9
2758,Skilling Island (north coast),SKIL,48.2,-45.15,-60.7833,chinstrap penguin,31.0,12.0,1983,1983,6500.0,4.0,nests,ground,0.5
2759,Skottsberg Point,SKOT,48.1,-60.8089,-63.9205,gentoo penguin,22.0,1.0,1987,1986,300.0,1.0,nests,ground,0.05
2760,Skottsberg Point,SKOT,48.1,-60.8089,-63.9205,gentoo penguin,1.0,2.0,2009,2008,190.0,1.0,chicks,ground,0.05
2761,Skottsberg Point,SKOT,48.1,-60.8089,-63.9205,gentoo penguin,10.0,1.0,2013,2012,398.0,1.0,nests,ground,0.05
2762,Skottsberg Point,SKOT,48.1,-60.8089,-63.9205,gentoo penguin,3.0,12.0,2012,2012,237.0,1.0,nests,ground,0.05
2763,Skottsberg Point,SKOT,48.1,-60.8089,-63.9205,gentoo penguin,14.0,12.0,2012,2012,227.0,1.0,nests,ground,0.05
2764,Skottsberg Point,SKOT,48.1,-60.8089,-63.9205,gentoo penguin,16.0,12.0,2013,2013,371.0,1.0,nests,ground,0.05
2770,Small Island,SMAL,48.1,-61.4549,-64.0121,chinstrap penguin,29.0,1.0,1986,1985,1000.0,5.0,nests,ground,0.9
2771,Unnamed islands (South of Matthews Island),SMAT,48.2,-45.153999999999996,-60.742,chinstrap penguin,31.0,12.0,1983,1983,11500.0,4.0,nests,ground,0.5
2772,Smiggers Island,SMIG,48.1,-65.3514,-65.4597,chinstrap penguin,,,1983,1983,0.0,1.0,nests,ground,0.05
2773,Smiggers Island,SMIG,48.1,-65.3514,-65.4597,adelie penguin,7.0,1.0,2013,2012,453.0,1.0,nests,ground,0.05
2774,Smiggers Island,SMIG,48.1,-65.3514,-65.4597,chinstrap penguin,7.0,1.0,2013,2012,2.0,1.0,nests,ground,0.05
2775,Cape Smith,SMIT,48.1,-62.3,-62.8738,chinstrap penguin,4.0,2.0,1987,1986,4500.0,2.0,adults,ground,0.1
2776,South of Martin Islands,SOMI,48.1,-65.3381,-65.6881,adelie penguin,2.0,2.0,1983,1982,1277.0,1.0,chicks,ground,0.05
2777,South of Martin Islands,SOMI,48.1,-65.3381,-65.6881,adelie penguin,8.0,12.0,2007,2007,495.0,1.0,nests,ground,0.05
2778,South of Martin Islands,SOMI,48.1,-65.3381,-65.6881,adelie penguin,8.0,1.0,2013,2012,477.0,1.0,nests,ground,0.05
2779,South Point Bluff,SPBL,48.1,-60.6347,-63.0158,chinstrap penguin,8.0,2.0,1987,1986,4500.0,3.0,adults,ground,0.25
2780,South Point Bluff,SPBL,48.1,-60.6347,-63.0158,chinstrap penguin,,12.0,2011,2011,217.0,3.0,nests,ground,0.25
2781,Spert Island,SPER,48.1,-60.9778,-63.8614,chinstrap penguin,27.0,1.0,1986,1985,200.0,5.0,nests,ground,0.9
2782,Spert Island,SPER,48.1,-60.9778,-63.8614,chinstrap penguin,5.0,1.0,2014,2013,0.0,1.0,nests,ground,0.05
2783,Spigot Peak,SPIG,48.1,-62.553999999999995,-64.635,chinstrap penguin,10.0,3.0,1983,1982,3000.0,5.0,nests,ground,0.9
2784,Spigot Peak,SPIG,48.1,-62.553999999999995,-64.635,chinstrap penguin,8.0,1.0,1993,1992,1701.0,1.0,nests,ground,0.05
2785,Spigot Peak,SPIG,48.1,-62.553999999999995,-64.635,chinstrap penguin,15.0,12.0,2007,2007,473.0,1.0,nests,ground,0.05
2786,Spigot Peak,SPIG,48.1,-62.553999999999995,-64.635,chinstrap penguin,23.0,1.0,2009,2008,575.0,1.0,chicks,ground,0.05
2787,Spigot Peak,SPIG,48.1,-62.553999999999995,-64.635,chinstrap penguin,26.0,12.0,2009,2009,546.0,1.0,nests,ground,0.05
2788,Spigot Peak,SPIG,48.1,-62.553999999999995,-64.635,chinstrap penguin,16.0,12.0,2010,2010,450.0,1.0,nests,ground,0.05
2789,Spigot Peak,SPIG,48.1,-62.553999999999995,-64.635,chinstrap penguin,5.0,12.0,2011,2011,315.0,1.0,nests,ground,0.05
2790,Spigot Peak,SPIG,48.1,-62.553999999999995,-64.635,chinstrap penguin,13.0,12.0,2011,2011,459.0,1.0,nests,ground,0.05
2791,Spigot Peak,SPIG,48.1,-62.553999999999995,-64.635,chinstrap penguin,22.0,1.0,2013,2012,510.0,1.0,nests,ground,0.05
2792,Spigot Peak,SPIG,48.1,-62.553999999999995,-64.635,chinstrap penguin,24.0,12.0,2012,2012,509.0,1.0,nests,ground,0.05
2793,Spigot Peak,SPIG,48.1,-62.553999999999995,-64.635,chinstrap penguin,15.0,1.0,2014,2013,523.0,1.0,chicks,ground,0.05
2794,Spigot Peak,SPIG,48.1,-62.553999999999995,-64.635,chinstrap penguin,23.0,12.0,2013,2013,484.0,1.0,nests,ground,0.05
2801,Spine Island (Coronation Island),SPIN,48.2,-46.0202,-60.593999999999994,chinstrap penguin,28.0,11.0,2003,2003,125000.0,5.0,nests,ground,0.9
2802,Spigot Peak Point,SPIP,48.1,-62.558,-64.625,chinstrap penguin,8.0,1.0,1993,1992,206.0,1.0,nests,ground,0.05
2803,Spigot Peak Point,SPIP,48.1,-62.558,-64.625,chinstrap penguin,15.0,12.0,2007,2007,265.0,1.0,nests,ground,0.05
2804,Spigot Peak Point,SPIP,48.1,-62.558,-64.625,gentoo penguin,15.0,12.0,2007,2007,1.0,1.0,nests,ground,0.05
2805,Spigot Peak Point,SPIP,48.1,-62.558,-64.625,chinstrap penguin,26.0,12.0,2009,2009,148.0,1.0,nests,ground,0.05
2806,Spigot Peak Point,SPIP,48.1,-62.558,-64.625,chinstrap penguin,13.0,2.0,2011,2010,111.0,1.0,chicks,ground,0.05
2807,Spigot Peak Point,SPIP,48.1,-62.558,-64.625,chinstrap penguin,13.0,12.0,2012,2012,44.0,1.0,nests,ground,0.05
2808,Spigot Peak Point,SPIP,48.1,-62.558,-64.625,chinstrap penguin,27.0,1.0,2014,2013,108.0,1.0,nests,ground,0.05
2817,Split Beach,SPLI,48.1,-54.937,-61.156000000000006,chinstrap penguin,18.0,1.0,1971,1970,30.0,5.0,nests,ground,0.9
2818,South Point Bluff (northwest),SPNW,48.1,-60.6702,-63.0138,chinstrap penguin,8.0,2.0,1987,1986,15000.0,4.0,adults,ground,0.5
2819,South Point Bluff (northwest),SPNW,48.1,-60.6702,-63.0138,chinstrap penguin,,12.0,2011,2011,5352.0,2.0,nests,ground,0.1
2820,Sprightly Islands Vicinity,SPRI,48.1,-61.071999999999996,-64.283,chinstrap penguin,16.0,1.0,1984,1983,85.0,4.0,nests,ground,0.5
2821,Sprightly Islands Vicinity,SPRI,48.1,-61.071999999999996,-64.283,chinstrap penguin,,,1990,1990,60.0,4.0,nests,,0.5
2822,Sprightly Islands Vicinity,SPRI,48.1,-61.071999999999996,-64.283,chinstrap penguin,5.0,1.0,1998,1997,180.0,2.0,nests,ground,0.1
2823,Sprightly Islands Vicinity,SPRI,48.1,-61.071999999999996,-64.283,chinstrap penguin,9.0,2.0,2011,2010,110.0,1.0,nests,ground,0.05
2824,Spindrift Rocks,SPRO,48.2,-45.644,-60.683,adelie penguin,1.0,12.0,1978,1978,7021.0,1.0,nests,ground,0.05
2825,Spindrift Rocks,SPRO,48.2,-45.644,-60.683,chinstrap penguin,7.0,12.0,1978,1978,128.0,1.0,nests,ground,0.05
2826,Spindrift Rocks,SPRO,48.2,-45.644,-60.683,adelie penguin,17.0,2.0,2011,2010,1034.0,5.0,nests,vhr,0.9
2827,Spigot Peak Tripod,SPTR,48.1,-62.57,-64.641,chinstrap penguin,15.0,12.0,2007,2007,76.0,1.0,nests,ground,0.05
2828,Spigot Peak Tripod,SPTR,48.1,-62.57,-64.641,chinstrap penguin,26.0,12.0,2009,2009,13.0,1.0,nests,ground,0.05
2829,Spigot Peak Tripod,SPTR,48.1,-62.57,-64.641,chinstrap penguin,5.0,12.0,2011,2011,42.0,1.0,nests,ground,0.05
